retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-07-16 08:24:56,rackets,unisex,Yonex,Muse 100 L  Allroundschläger,L2,4550675529185,239.95,,,€,out_of_stock,https://www.tennis-point.de/products/yonex-muse-100-l-allroundschlaeger-p0000007160201?_pos=66&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:24:56,rackets,unisex,Yonex,Muse 100 L  Allroundschläger,L3,4550675529192,239.95,,,€,in_stock,https://www.tennis-point.de/products/yonex-muse-100-l-allroundschlaeger-p0000007160201?_pos=66&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:04,rackets,unisex,Wilson,Blade 98 Pro 18X20 V10 Turnierschläger unbesaitet,L2,00097512975117,259.95,290.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-98-pro-18x20-v10-turnierschlaeger-unbesaitet-00707604285000?_pos=65&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:04,rackets,unisex,Wilson,Blade 98 Pro 18X20 V10 Turnierschläger unbesaitet,L3,00097512975148,259.95,290.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-98-pro-18x20-v10-turnierschlaeger-unbesaitet-00707604285000?_pos=65&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:11,rackets,unisex,Wilson,Ultra 100 L V5 RG Turnierschläger unbesaitet,L2,00097512975339,153.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100-l-v5-rg-turnierschlaeger-unbesaitet-00707604297000?_pos=64&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:11,rackets,unisex,Wilson,Ultra 100 L V5 RG Turnierschläger unbesaitet,L3,00097512975322,153.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100-l-v5-rg-turnierschlaeger-unbesaitet-00707604297000?_pos=64&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:20,rackets,unisex,Wilson,Ultra 100L V5 Turnierschläger unbesaitet,L2,00097512931953,174.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100l-v5-turnierschlaeger-unbesaitet-00707104224000?_pos=63&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:20,rackets,unisex,Wilson,Ultra 100L V5 Turnierschläger unbesaitet,L3,00097512931984,174.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100l-v5-turnierschlaeger-unbesaitet-00707104224000?_pos=63&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:25,rackets,unisex,Head,Boom Team Alternate 2026 Turnierschläger unbesaitet,L2,198772140335,149.95,210.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-team-alternate-2026-turnierschlaeger-unbesaitet-p0000001852901?_pos=62&_fid=c99ffa67c&_ss=c
Tennis-Point,2026-07-16 08:25:25,rackets,unisex,Head,Boom Team Alternate 2026 Turnierschläger unbesaitet,L3,198772140342,149.95,210.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-team-alternate-2026-turnierschlaeger-unbesaitet-p0000001852901?_pos=62&_fid=c99ffa67c&_ss=c
