retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-07-15 19:36:53,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L2,4550675268558,222.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01907101988000?_pos=154&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:36:53,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L3,4550675268565,222.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01907101988000?_pos=154&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:09,rackets,unisex,Wilson,US Open Pro 100 Allroundschläger unbesaitet,L2,00097512970105,141.95,200.0,,€,in_stock,https://www.tennis-point.de/products/wilson-us-open-pro-100-allroundschlaeger-unbesaitet-00707604307000?_pos=152&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:09,rackets,unisex,Wilson,US Open Pro 100 Allroundschläger unbesaitet,L3,00097512970082,141.95,200.0,,€,in_stock,https://www.tennis-point.de/products/wilson-us-open-pro-100-allroundschlaeger-unbesaitet-00707604307000?_pos=152&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:19,rackets,unisex,Wilson,Ultra 100L V4.0 Bright Neon Blue Turnierschläger,L2,00097512768580,129.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100l-v40-bright-neon-blue-turnierschlaeger-00706404006000?_pos=151&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:19,rackets,unisex,Wilson,Ultra 100L V4.0 Bright Neon Blue Turnierschläger,L3,00097512768597,129.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100l-v40-bright-neon-blue-turnierschlaeger-00706404006000?_pos=151&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:30,rackets,unisex,Head,Extreme Pro 2024 Turnierschläger,L2,726423218012,194.95,260.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-pro-2024-turnierschlaeger-00606704418000?_pos=150&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:30,rackets,unisex,Head,Extreme Pro 2024 Turnierschläger,L3,726423218029,194.95,260.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-pro-2024-turnierschlaeger-00606704418000?_pos=150&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:33,rackets,unisex,Dunlop,FX 500 Tour Turnierschläger unbesaitet,L2,045566185037,186.95,249.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-fx-500-tour-turnierschlaeger-unbesaitet-p0000001520301?_pos=149&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:33,rackets,unisex,Dunlop,FX 500 Tour Turnierschläger unbesaitet,L3,045566185044,186.95,249.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-fx-500-tour-turnierschlaeger-unbesaitet-p0000001520301?_pos=149&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:44,rackets,unisex,Dunlop,FX 500 Turnierschläger unbesaitet,L2,045566185075,179.95,239.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-fx-500-turnierschlaeger-unbesaitet-p0000001520901?_pos=148&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:44,rackets,unisex,Dunlop,FX 500 Turnierschläger unbesaitet,L3,045566185082,179.95,239.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-fx-500-turnierschlaeger-unbesaitet-p0000001520901?_pos=148&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:52,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L2,4550468627623,229.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01906401922000?_pos=147&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:37:52,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L3,4550468627630,229.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01906401922000?_pos=147&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:02,rackets,unisex,Head,Extreme Team 2024 Turnierschläger,L2,726423218357,184.95,230.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-team-2024-turnierschlaeger-00606704421000?_pos=146&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:02,rackets,unisex,Head,Extreme Team 2024 Turnierschläger,L3,726423218364,184.95,230.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-team-2024-turnierschlaeger-00606704421000?_pos=146&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:10,rackets,unisex,Wilson,Ultra 99 Pro V5 Turnierschläger,L2,00097512932097,178.95,260.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-99-pro-v5-turnierschlaeger-00707104221000?_pos=145&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:10,rackets,unisex,Wilson,Ultra 99 Pro V5 Turnierschläger,L3,00097512932080,178.95,260.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-99-pro-v5-turnierschlaeger-00707104221000?_pos=145&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:16,rackets,unisex,Head,Speed Pro Legend 2025 Turnierschläger,L2,198772121150,206.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-pro-legend-2025-turnierschlaeger-00607104578000?_pos=144&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:16,rackets,unisex,Head,Speed Pro Legend 2025 Turnierschläger,L3,198772121167,206.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-pro-legend-2025-turnierschlaeger-00607104578000?_pos=144&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:44,rackets,unisex,Head,Prestige MP 2023 Turnierschläger,L2,724794924341,239.95,300.0,,€,out_of_stock,https://www.tennis-point.de/products/head-prestige-mp-2023-turnierschlaeger-00606404320000?_pos=141&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:38:44,rackets,unisex,Head,Prestige MP 2023 Turnierschläger,L3,724794924358,239.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-prestige-mp-2023-turnierschlaeger-00606404320000?_pos=141&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:39:07,rackets,unisex,Yonex,VCORE 95 (2026) Turnierschläger unbesaitet,L2,4550675389116,309.95,,,€,in_stock,https://www.tennis-point.de/products/yonex-vcore-95-2026-turnierschlaeger-unbesaitet-p0000004731101?_pos=138&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:39:07,rackets,unisex,Yonex,VCORE 95 (2026) Turnierschläger unbesaitet,L3,4550675389123,309.95,,,€,in_stock,https://www.tennis-point.de/products/yonex-vcore-95-2026-turnierschlaeger-unbesaitet-p0000004731101?_pos=138&_fid=7f91bdc1f&_ss=c
Tennis-Point,2026-07-15 19:40:20,shoes,women,K-Swiss,"Ultrashot Light Allcourtschuh Damen - weiß, lavendel",EU 39,199286041767,61.95,100.0,,€,out_of_stock,https://www.tennis-point.de/products/k-swiss-ultrashot-light-allcourtschuh-damen-weiss-lavendel-p0000004300201
Tennis-Point,2026-07-15 19:41:46,shoes,women,K-Swiss,"Ultrashot 4 Sandplatzschuh Damen - weiß, lavendel",EU 39,196483941579,115.95,189.99,,€,out_of_stock,https://www.tennis-point.de/products/k-swiss-ultrashot-4-sandplatzschuh-damen-weiss-lavendel-a0000004301501
Tennis-Point,2026-07-15 19:44:29,rackets,unisex,Wilson,Pro Staff 97 UL Classic Turnierschläger unbesaitet,L2,00199073012918,135.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-ul-classic-turnierschlaeger-unbesaitet-00707604291000?_pos=136&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:44:29,rackets,unisex,Wilson,Pro Staff 97 UL Classic Turnierschläger unbesaitet,L3,00199073012925,135.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-ul-classic-turnierschlaeger-unbesaitet-00707604291000?_pos=136&_fid=949e2e99e&_ss=c
