retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-06-29 11:06:32,rackets,unisex,Wilson,Ultra 100 V5 Turnierschläger,L2,00097512932028,189.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100-v5-turnierschlaeger-00707104222000?_pos=68&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:32,rackets,unisex,Wilson,Ultra 100 V5 Turnierschläger,L3,00097512932035,189.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100-v5-turnierschlaeger-00707104222000?_pos=68&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:41,rackets,unisex,Wilson,Blade 100L V9 Turnierschläger,L2,00097512962520,169.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-100l-v9-turnierschlaeger-00707004259000?_pos=67&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:41,rackets,unisex,Wilson,Blade 100L V9 Turnierschläger,L3,00097512962544,169.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-100l-v9-turnierschlaeger-00707004259000?_pos=67&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:51,rackets,unisex,Wilson,Pro Staff 97 Classic Turnierschläger unbesaitet,L2,00097512975698,198.95,260.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-classic-turnierschlaeger-unbesaitet-00707604289000?_pos=66&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:51,rackets,unisex,Wilson,Pro Staff 97 Classic Turnierschläger unbesaitet,L3,00097512975728,198.95,260.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-classic-turnierschlaeger-unbesaitet-00707604289000?_pos=66&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:58,rackets,unisex,Wilson,Blade Noir Blade 98 V9 16X19 Turnierschläger,L2,00097512928540,239.95,280.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-noir-blade-98-v9-16x19-turnierschlaeger-00707504142000?_pos=65&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:06:58,rackets,unisex,Wilson,Blade Noir Blade 98 V9 16X19 Turnierschläger,L3,00097512928564,239.95,280.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-noir-blade-98-v9-16x19-turnierschlaeger-00707504142000?_pos=65&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:05,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L2,4550675268558,209.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01907101988000?_pos=64&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:05,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L3,4550675268565,209.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01907101988000?_pos=64&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:14,rackets,unisex,Head,Speed Pro 2024 Turnierschläger,L2,724794926024,149.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-pro-2024-turnierschlaeger-00606604347000?_pos=63&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:14,rackets,unisex,Head,Speed Pro 2024 Turnierschläger,L3,724794926031,149.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-pro-2024-turnierschlaeger-00606604347000?_pos=63&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:38,rackets,unisex,Head,Speed MP L 2026 Turnierschläger unbesaitet,L2,198772135317,174.95,250.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-mp-l-2026-turnierschlaeger-unbesaitet-p0000001853301?_pos=60&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:38,rackets,unisex,Head,Speed MP L 2026 Turnierschläger unbesaitet,L3,198772135324,174.95,250.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-mp-l-2026-turnierschlaeger-unbesaitet-p0000001853301?_pos=60&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:55,rackets,unisex,Wilson,Clash 100L V2.0 Bright Neon Yellow Turnierschläger,L2,00097512742405,139.95,270.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-100l-v20-bright-neon-yellow-turnierschlaeger-00706404004000?_pos=58&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:07:55,rackets,unisex,Wilson,Clash 100L V2.0 Bright Neon Yellow Turnierschläger,L3,00097512742399,139.95,270.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-100l-v20-bright-neon-yellow-turnierschlaeger-00706404004000?_pos=58&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:08:13,rackets,unisex,Wilson,Blade BLADE 98L V9 Turnierschläger,L2,00097512818773,164.95,280.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-blade-98l-v9-turnierschlaeger-00706704140000?_pos=56&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:08:13,rackets,unisex,Wilson,Blade BLADE 98L V9 Turnierschläger,L3,00097512818827,164.95,280.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-blade-98l-v9-turnierschlaeger-00706704140000?_pos=56&_fid=f1102a8dd&_ss=c
Tennis-Point,2026-06-29 11:08:21,rackets,unisex,Wilson,Pro Staff X V14 Turnierschläger unbesaitet,L2,00097512683685,149.95,300.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-x-v14-turnierschlaeger-unbesaitet-00706203876000?_pos=55&_fid=f1102a8dd&_ss=c
