retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-06-16 11:34:51,rackets,unisex,Wilson,Blade Feel 103 Allroundschläger unbesaitet,L2,00097512939508,75.95,110.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-feel-103-allroundschlaeger-unbesaitet-00707604309000?_pos=132&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:34:51,rackets,unisex,Wilson,Blade Feel 103 Allroundschläger unbesaitet,L3,00097512939515,75.95,110.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-feel-103-allroundschlaeger-unbesaitet-00707604309000?_pos=132&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:34:59,rackets,unisex,Head,Extreme Elite 2024 Turnierschläger unbesaitet,L2,726423218609,128.95,160.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-elite-2024-turnierschlaeger-unbesaitet-00606704422000?_pos=131&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:34:59,rackets,unisex,Head,Extreme Elite 2024 Turnierschläger unbesaitet,L3,726423218616,128.95,160.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-elite-2024-turnierschlaeger-unbesaitet-00606704422000?_pos=131&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:16,rackets,unisex,Wilson,Blade 100L V9 US Open Turnierschläger,L2,00097512931649,162.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-100l-v9-us-open-turnierschlaeger-00707104229000?_pos=129&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:16,rackets,unisex,Wilson,Blade 100L V9 US Open Turnierschläger,L3,00097512931632,162.95,240.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-blade-100l-v9-us-open-turnierschlaeger-00707104229000?_pos=129&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:36,rackets,unisex,Wilson,Blade Feel 103 Team Allroundschläger unbesaitet,L2,00097512939454,61.95,70.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-feel-103-team-allroundschlaeger-unbesaitet-00707604312000?_pos=127&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:36,rackets,unisex,Wilson,Blade Feel 103 Team Allroundschläger unbesaitet,L3,00097512939430,61.95,70.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-feel-103-team-allroundschlaeger-unbesaitet-00707604312000?_pos=127&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:46,rackets,unisex,Head,Prestige MP 2023 Turnierschläger,L2,724794924341,206.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-prestige-mp-2023-turnierschlaeger-00606404320000?_pos=126&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:46,rackets,unisex,Head,Prestige MP 2023 Turnierschläger,L3,724794924358,206.95,300.0,,€,out_of_stock,https://www.tennis-point.de/products/head-prestige-mp-2023-turnierschlaeger-00606404320000?_pos=126&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:54,rackets,unisex,Wilson,Pro Staff 97 UL Classic Turnierschläger unbesaitet,L2,00199073012918,164.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-ul-classic-turnierschlaeger-unbesaitet-00707604291000?_pos=125&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:35:54,rackets,unisex,Wilson,Pro Staff 97 UL Classic Turnierschläger unbesaitet,L3,00199073012925,164.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-ul-classic-turnierschlaeger-unbesaitet-00707604291000?_pos=125&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:13,rackets,unisex,Wilson,Blade 104 V9 Turnierschläger,L2,00097512791946,184.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-104-v9-turnierschlaeger-00706604031000?_pos=123&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:13,rackets,unisex,Wilson,Blade 104 V9 Turnierschläger,L3,00097512791977,184.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-104-v9-turnierschlaeger-00706604031000?_pos=123&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:17,rackets,unisex,Head,Speed Pro Legend 2025 Turnierschläger,L2,198772121150,205.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-pro-legend-2025-turnierschlaeger-00607104578000?_pos=122&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:17,rackets,unisex,Head,Speed Pro Legend 2025 Turnierschläger,L3,198772121167,205.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-pro-legend-2025-turnierschlaeger-00607104578000?_pos=122&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:24,rackets,unisex,Dunlop,FX 500 LS Turnierschläger,L2,0045566179715,104.95,209.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-fx-500-ls-turnierschlaeger-01606202308000?_pos=121&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:24,rackets,unisex,Dunlop,FX 500 LS Turnierschläger,L3,0045566179722,104.95,209.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-fx-500-ls-turnierschlaeger-01606202308000?_pos=121&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:32,rackets,unisex,Head,Extreme Pro 2024 Turnierschläger,L2,726423218012,209.95,260.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-pro-2024-turnierschlaeger-00606704418000?_pos=120&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:32,rackets,unisex,Head,Extreme Pro 2024 Turnierschläger,L3,726423218029,209.95,260.0,,€,in_stock,https://www.tennis-point.de/products/head-extreme-pro-2024-turnierschlaeger-00606704418000?_pos=120&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:53,rackets,unisex,Wilson,Ultra 100UL V5 Turnierschläger,L2,00097512942003,136.95,200.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-ultra-100ul-v5-turnierschlaeger-00707104225000?_pos=118&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:36:53,rackets,unisex,Wilson,Ultra 100UL V5 Turnierschläger,L3,00097512941990,136.95,200.0,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100ul-v5-turnierschlaeger-00707104225000?_pos=118&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:06,rackets,unisex,Head,Boom Pro 2024 Turnierschläger unbesaitet,L2,724794924846,119.95,280.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-pro-2024-turnierschlaeger-unbesaitet-00606604330000?_pos=116&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:06,rackets,unisex,Head,Boom Pro 2024 Turnierschläger unbesaitet,L3,724794924853,119.95,280.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-pro-2024-turnierschlaeger-unbesaitet-00606604330000?_pos=116&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:14,rackets,unisex,Head,Gravity MP L 2025 Turnierschläger,L2,726423385684,201.95,250.0,,€,in_stock,https://www.tennis-point.de/products/head-gravity-mp-l-2025-turnierschlaeger-00607504511000?_pos=115&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:14,rackets,unisex,Head,Gravity MP L 2025 Turnierschläger,L3,726423385691,201.95,250.0,,€,out_of_stock,https://www.tennis-point.de/products/head-gravity-mp-l-2025-turnierschlaeger-00607504511000?_pos=115&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:23,rackets,unisex,Wilson,Blade 100L V8 Bright Neon Green Turnierschläger,L2,00097512742856,139.95,240.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-blade-100l-v8-bright-neon-green-turnierschlaeger-00706404008000?_pos=114&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:23,rackets,unisex,Wilson,Blade 100L V8 Bright Neon Green Turnierschläger,L3,00097512742863,139.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-100l-v8-bright-neon-green-turnierschlaeger-00706404008000?_pos=114&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:34,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L2,4550468627623,209.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01906401922000?_pos=113&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:34,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L3,4550468627630,209.95,299.95,,€,out_of_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01906401922000?_pos=113&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:49,rackets,unisex,Wilson,Clash 100 Pro V2.0 Turnierschläger,L2,00097512592147,144.95,250.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-100-pro-v20-turnierschlaeger-00705503743000?_pos=111&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:49,rackets,unisex,Wilson,Clash 100 Pro V2.0 Turnierschläger,L3,00097512592161,144.95,250.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-100-pro-v20-turnierschlaeger-00705503743000?_pos=111&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:58,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L2,4550675268558,249.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01907101988000?_pos=110&_fid=d3ae37ccd&_ss=c
Tennis-Point,2026-06-16 11:37:58,rackets,unisex,Yonex,Percept 100L (280g) Turnierschläger,L3,4550675268565,249.95,299.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100l-280g-turnierschlaeger-01907101988000?_pos=110&_fid=d3ae37ccd&_ss=c
