retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-07-10 19:42:21,rackets,unisex,Yonex,Ezone 98 Aqua Night Turnierschläger unbesaitet,L2,4550468692287,209.95,279.9,,€,out_of_stock,https://www.tennis-point.de/products/yonex-ezone-98-aqua-night-turnierschlaeger-unbesaitet-01906601940000?_pos=398&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:42:21,rackets,unisex,Yonex,Ezone 98 Aqua Night Turnierschläger unbesaitet,L3,4550468692294,209.95,279.9,,€,in_stock,https://www.tennis-point.de/products/yonex-ezone-98-aqua-night-turnierschlaeger-unbesaitet-01906601940000?_pos=398&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:48:43,rackets,unisex,Wilson,2x RF 01 Future plus Schlägertasche,L2,,436.95,660.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-future-plus-schlaegertasche-00706704093000?_pos=394&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:48:43,rackets,unisex,Wilson,2x RF 01 Future plus Schlägertasche,L3,,436.95,660.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-future-plus-schlaegertasche-00706704093000?_pos=394&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:06,rackets,unisex,Wilson,2x RF 01 plus Schlägertasche,L2,,484.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-plus-schlaegertasche-00706704089000?_pos=391&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:06,rackets,unisex,Wilson,2x RF 01 plus Schlägertasche,L3,,484.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-plus-schlaegertasche-00706704089000?_pos=391&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:13,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L2,,447.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504203000?_pos=390&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:13,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L3,,447.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504203000?_pos=390&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:23,rackets,unisex,Head,2x Gravity Tour 2025 plus Schlägertasche,L2,,458.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-tour-2025-plus-schlaegertasche-00607504544000?_pos=389&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:23,rackets,unisex,Head,2x Gravity Tour 2025 plus Schlägertasche,L3,,458.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-tour-2025-plus-schlaegertasche-00607504544000?_pos=389&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:32,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L2,,380.95,570.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504202000?_pos=388&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:32,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L3,,380.95,570.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504202000?_pos=388&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:56,rackets,unisex,Wilson,2x Clash 100 Pro V3.0 plus Schlägertasche,L2,,434.95,650.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v30-plus-schlaegertasche-00707504198000?_pos=385&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:49:56,rackets,unisex,Wilson,2x Clash 100 Pro V3.0 plus Schlägertasche,L3,,434.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v30-plus-schlaegertasche-00707504198000?_pos=385&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:06,rackets,unisex,Wilson,2x Clash 100L V2.0 plus Schlägertasche,L2,,318.95,590.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v20-plus-schlaegertasche-00705503991000?_pos=384&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:06,rackets,unisex,Wilson,2x Clash 100L V2.0 plus Schlägertasche,L3,,318.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v20-plus-schlaegertasche-00705503991000?_pos=384&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:11,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L2,,452.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504216000?_pos=383&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:11,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L3,,452.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504216000?_pos=383&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:27,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L2,,487.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504199000?_pos=381&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:27,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L3,,487.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504199000?_pos=381&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:35,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L2,,472.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504200000?_pos=380&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:50:35,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L3,,472.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504200000?_pos=380&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:03,rackets,unisex,Head,2x Gravity Pro 2025 plus Schlägertasche,L2,,485.95,720.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-pro-2025-plus-schlaegertasche-00607504542000?_pos=377&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:03,rackets,unisex,Head,2x Gravity Pro 2025 plus Schlägertasche,L3,,485.95,720.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-pro-2025-plus-schlaegertasche-00607504542000?_pos=377&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:11,rackets,unisex,Wilson,2x RF 01 Pro plus Schlägertasche,L2,,511.95,770.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-pro-plus-schlaegertasche-00706704092000?_pos=376&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:11,rackets,unisex,Wilson,2x RF 01 Pro plus Schlägertasche,L3,,511.95,770.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-pro-plus-schlaegertasche-00706704092000?_pos=376&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:19,rackets,unisex,Head,2x Gravity MP 2025 plus Schlägertasche,L2,,518.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-mp-2025-plus-schlaegertasche-00607504546000?_pos=375&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:19,rackets,unisex,Head,2x Gravity MP 2025 plus Schlägertasche,L3,,518.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-mp-2025-plus-schlaegertasche-00607504546000?_pos=375&_fid=b8b2d086a&_ss=c
Tennis-Point,2026-07-10 19:51:52,shoes,women,K-Swiss,"Hypercourt Supreme 2 Sandplatzschuh Damen - weiß, hellgrün",EU 39,0196483711868,99.95,169.99,,€,out_of_stock,https://www.tennis-point.de/products/k-swiss-hypercourt-supreme-2-sandplatzschuh-damen-weiss-hellgruen-01417502422000
Tennis-Point,2026-07-10 19:53:04,shoes,women,Head,"Sprint Team 4.0 Sandplatzschuh Damen-Creme,Hellgrün",EU 39,726423359197,58.95,110.0,,€,out_of_stock,https://www.tennis-point.de/products/head-sprint-team-40-sandplatzschuh-damen-cremehellgruen-00617502001000
Tennis-Point,2026-07-10 19:56:04,shoes,women,K-Swiss,"Hypercourt Express 2 Sandplatzschuh Damen-Schwarz,Gold",EU 39,0192935846720,39.95,149.99,,€,out_of_stock,https://www.tennis-point.de/products/k-swiss-hypercourt-express-2-sandplatzschuh-damen-schwarzgold-01416002199000
Tennis-Point,2026-07-10 19:57:21,rackets,unisex,Yonex,2x VCore 100 (2026) plus Schlägertasche,L2,,719.95,749.95,,€,in_stock,https://www.tennis-point.de/products/yonex-2x-vcore-100-2026-plus-schlaegertasche-b0000004740200?_pos=370&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:21,rackets,unisex,Yonex,2x VCore 100 (2026) plus Schlägertasche,L3,,719.95,749.95,,€,out_of_stock,https://www.tennis-point.de/products/yonex-2x-vcore-100-2026-plus-schlaegertasche-b0000004740200?_pos=370&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:32,rackets,unisex,Yonex,2x VCORE 98 (2026) plus Schlägertasche,L2,,738.95,769.95,,€,out_of_stock,https://www.tennis-point.de/products/yonex-2x-vcore-98-2026-plus-schlaegertasche-b0000004900200?_pos=369&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:32,rackets,unisex,Yonex,2x VCORE 98 (2026) plus Schlägertasche,L3,,738.95,769.95,,€,in_stock,https://www.tennis-point.de/products/yonex-2x-vcore-98-2026-plus-schlaegertasche-b0000004900200?_pos=369&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:39,rackets,unisex,Head,2x Speed Pro Legend 2025 plus Schlägertasche,L2,,532.95,770.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-speed-pro-legend-2025-plus-schlaegertasche-00607104582000?_pos=368&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:39,rackets,unisex,Head,2x Speed Pro Legend 2025 plus Schlägertasche,L3,,532.95,770.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-speed-pro-legend-2025-plus-schlaegertasche-00607104582000?_pos=368&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:45,rackets,unisex,Head,2x Speed Pro Legend 2025 plus Schlägertasche,L2,,484.95,700.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-speed-pro-legend-2025-plus-schlaegertasche-00607104583000?_pos=367&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:45,rackets,unisex,Head,2x Speed Pro Legend 2025 plus Schlägertasche,L3,,484.95,700.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-speed-pro-legend-2025-plus-schlaegertasche-00607104583000?_pos=367&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:55,rackets,unisex,Wilson,2x Blade 100L V10 plus Schlägertasche,L2,,547.95,630.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-blade-100l-v10-plus-schlaegertasche-b0000007820200?_pos=366&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:57:55,rackets,unisex,Wilson,2x Blade 100L V10 plus Schlägertasche,L3,,547.95,630.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-100l-v10-plus-schlaegertasche-b0000007820200?_pos=366&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:58:00,rackets,unisex,Wilson,2x Blade 100 Pro v10 plus Schlägertasche,L2,,634.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-100-pro-v10-plus-schlaegertasche-b0000007840200?_pos=365&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:58:00,rackets,unisex,Wilson,2x Blade 100 Pro v10 plus Schlägertasche,L3,,634.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-100-pro-v10-plus-schlaegertasche-b0000007840200?_pos=365&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:58:10,rackets,unisex,Wilson,2x Blade 98 Pro 16X19 V10 plus Schlägertasche,L2,,634.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-98-pro-16x19-v10-plus-schlaegertasche-b0000007830200?_pos=364&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:58:10,rackets,unisex,Wilson,2x Blade 98 Pro 16X19 V10 plus Schlägertasche,L3,,634.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-98-pro-16x19-v10-plus-schlaegertasche-b0000007830200?_pos=364&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:58:16,rackets,unisex,Wilson,2x Blade 98 16X19 V10 plus Schlägertasche,L2,,615.95,710.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-98-16x19-v10-plus-schlaegertasche-b0000007770200?_pos=363&_fid=e637f79ed&_ss=c
Tennis-Point,2026-07-10 19:58:16,rackets,unisex,Wilson,2x Blade 98 16X19 V10 plus Schlägertasche,L3,,615.95,710.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-blade-98-16x19-v10-plus-schlaegertasche-b0000007770200?_pos=363&_fid=e637f79ed&_ss=c
