retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-06-23 09:45:47,rackets,unisex,Wilson,Blade Feel 100 Allroundschläger unbesaitet,L2,00097512939546,106.95,130.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-feel-100-allroundschlaeger-unbesaitet-00707604310000?_pos=170&_fid=e3f31cceb&_ss=c
Tennis-Point,2026-06-23 09:45:47,rackets,unisex,Wilson,Blade Feel 100 Allroundschläger unbesaitet,L3,00097512939539,106.95,130.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-feel-100-allroundschlaeger-unbesaitet-00707604310000?_pos=170&_fid=e3f31cceb&_ss=c
Tennis-Point,2026-06-23 09:46:15,rackets,unisex,Head,Prestige Pro 2023 Turnierschläger,L2,724794924143,203.95,320.0,,€,out_of_stock,https://www.tennis-point.de/products/head-prestige-pro-2023-turnierschlaeger-00606404318000?_pos=238&_fid=f099be403&_ss=c
Tennis-Point,2026-06-23 09:46:15,rackets,unisex,Head,Prestige Pro 2023 Turnierschläger,L3,724794924150,203.95,320.0,,€,in_stock,https://www.tennis-point.de/products/head-prestige-pro-2023-turnierschlaeger-00606404318000?_pos=238&_fid=f099be403&_ss=c
Tennis-Point,2026-06-23 09:46:49,rackets,unisex,Dunlop,Dunlop LX 1000 Komfortschläger,L2,0045566182487,133.95,199.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-dunlop-lx-1000-komfortschlaeger-01606802362000?_pos=306&_fid=220c7a283&_ss=c
Tennis-Point,2026-06-23 09:46:49,rackets,unisex,Dunlop,Dunlop LX 1000 Komfortschläger,L3,0045566182494,133.95,199.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-dunlop-lx-1000-komfortschlaeger-01606802362000?_pos=306&_fid=220c7a283&_ss=c
Tennis-Point,2026-06-23 09:47:20,rackets,unisex,Dunlop,2x SX 300 plus Schlägertasche,L2,,380.95,619.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-2x-sx-300-plus-schlaegertasche-01607502383000?_pos=374&_fid=664bc8484&_ss=c
Tennis-Point,2026-06-23 09:47:20,rackets,unisex,Dunlop,2x SX 300 plus Schlägertasche,L3,,380.95,619.95,,€,out_of_stock,https://www.tennis-point.de/products/dunlop-2x-sx-300-plus-schlaegertasche-01607502383000?_pos=374&_fid=664bc8484&_ss=c
Tennis-Point,2026-06-23 09:47:28,rackets,unisex,Wilson,2x RF 01 Future plus Schlägertasche,L2,,489.95,660.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-future-plus-schlaegertasche-00706704093000?_pos=395&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:47:28,rackets,unisex,Wilson,2x RF 01 Future plus Schlägertasche,L3,,489.95,660.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-future-plus-schlaegertasche-00706704093000?_pos=395&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:47:44,rackets,unisex,Wilson,2x RF 01 plus Schlägertasche,L2,,484.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-plus-schlaegertasche-00706704089000?_pos=393&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:47:44,rackets,unisex,Wilson,2x RF 01 plus Schlägertasche,L3,,484.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-plus-schlaegertasche-00706704089000?_pos=393&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:47:54,rackets,unisex,Dunlop,2x SX 300 Tour plus Schlägertasche,L2,,380.95,639.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-2x-sx-300-tour-plus-schlaegertasche-01607502384000?_pos=392&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:47:54,rackets,unisex,Dunlop,2x SX 300 Tour plus Schlägertasche,L3,,380.95,639.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-2x-sx-300-tour-plus-schlaegertasche-01607502384000?_pos=392&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:03,rackets,unisex,Head,2x Gravity Tour 2025 plus Schlägertasche,L2,,466.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-tour-2025-plus-schlaegertasche-00607504544000?_pos=391&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:03,rackets,unisex,Head,2x Gravity Tour 2025 plus Schlägertasche,L3,,466.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-tour-2025-plus-schlaegertasche-00607504544000?_pos=391&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:07,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L2,,447.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504203000?_pos=390&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:07,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L3,,447.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504203000?_pos=390&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:15,rackets,unisex,Wilson,2x Clash 100  V2.0 plus Schlägertasche,L2,,338.95,630.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v20-plus-schlaegertasche-00705503990000?_pos=389&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:15,rackets,unisex,Wilson,2x Clash 100  V2.0 plus Schlägertasche,L3,,338.95,630.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v20-plus-schlaegertasche-00705503990000?_pos=389&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:24,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L2,,380.95,570.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504202000?_pos=388&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:48:24,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L3,,380.95,570.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504202000?_pos=388&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:49:00,rackets,unisex,Wilson,2x Clash 100 Pro V3.0 plus Schlägertasche,L2,,485.95,650.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v30-plus-schlaegertasche-00707504198000?_pos=384&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:49:00,rackets,unisex,Wilson,2x Clash 100 Pro V3.0 plus Schlägertasche,L3,,485.95,650.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v30-plus-schlaegertasche-00707504198000?_pos=384&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:49:05,rackets,unisex,Wilson,2x Clash 100L V2.0 plus Schlägertasche,L2,,329.95,590.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v20-plus-schlaegertasche-00705503991000?_pos=383&_fid=9f8bbcc0d&_ss=c
Tennis-Point,2026-06-23 09:49:05,rackets,unisex,Wilson,2x Clash 100L V2.0 plus Schlägertasche,L3,,329.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v20-plus-schlaegertasche-00705503991000?_pos=383&_fid=9f8bbcc0d&_ss=c
