retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-06-17 20:24:27,rackets,unisex,Head,Boom MP Neon 2025 Turnierschläger,L2,198772103576,129.95,260.0,,€,out_of_stock,https://www.tennis-point.de/products/head-boom-mp-neon-2025-turnierschlaeger-00607004575000?_pos=269&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:24:27,rackets,unisex,Head,Boom MP Neon 2025 Turnierschläger,L3,198772103583,129.95,260.0,,€,out_of_stock,https://www.tennis-point.de/products/head-boom-mp-neon-2025-turnierschlaeger-00607004575000?_pos=269&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:24:50,rackets,unisex,Wilson,Impact TNS Allroundschläger,L2,00097512773089,37.95,40.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-impact-tns-allroundschlaeger-00707504178000?_pos=266&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:24:50,rackets,unisex,Wilson,Impact TNS Allroundschläger,L3,00097512728942,37.95,40.0,,€,in_stock,https://www.tennis-point.de/products/wilson-impact-tns-allroundschlaeger-00707504178000?_pos=266&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:25:16,rackets,unisex,Dunlop,CX 200 Limited Turnierschläger,L2,0045566184634,165.95,259.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-cx-200-limited-turnierschlaeger-01607102412000?_pos=263&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:25:16,rackets,unisex,Dunlop,CX 200 Limited Turnierschläger,L3,0045566184641,165.95,259.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-cx-200-limited-turnierschlaeger-01607102412000?_pos=263&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:25:38,rackets,unisex,Dunlop,CX 200 LS Turnierschläger,L2,045566180919,149.95,239.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-cx-200-ls-turnierschlaeger-01606602340000?_pos=260&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:25:38,rackets,unisex,Dunlop,CX 200 LS Turnierschläger,L3,045566180926,149.95,239.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-cx-200-ls-turnierschlaeger-01606602340000?_pos=260&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:25:44,rackets,unisex,Wilson,Pro Staff 97L V14 Turnierschläger unbesaitet,L2,00097512684026,149.95,280.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-pro-staff-97l-v14-turnierschlaeger-unbesaitet-00706203877000?_pos=259&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:25:44,rackets,unisex,Wilson,Pro Staff 97L V14 Turnierschläger unbesaitet,L3,00097512684040,149.95,280.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-pro-staff-97l-v14-turnierschlaeger-unbesaitet-00706203877000?_pos=259&_fid=194557c54&_ss=c
Tennis-Point,2026-06-17 20:26:01,rackets,unisex,Dunlop,CX 200 Tour 16x19 Turnierschläger,L2,045566180841,176.95,269.99,,€,in_stock,https://www.tennis-point.de/products/dunlop-cx-200-tour-16x19-turnierschlaeger-01606602343000?_pos=256&_fid=194557c54&_ss=c
