retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-07-01 19:48:51,shoes,women,K-Swiss,"Hypercourt Express 2 Sandplatzschuh Damen-Weiß,Mehrfarbig",EU 39,0196483823509,69.95,139.99,,€,in_stock,https://www.tennis-point.de/products/k-swiss-hypercourt-express-2-sandplatzschuh-damen-weissmehrfarbig-01417102452000
Tennis-Point,2026-07-01 19:51:40,rackets,unisex,Wilson,Blade 98 16X19 V9 Turnierschläger,L2,00097512791854,179.95,280.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-blade-98-16x19-v9-turnierschlaeger-00706604024000?_pos=394&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:51:40,rackets,unisex,Wilson,Blade 98 16X19 V9 Turnierschläger,L3,00097512791847,179.95,280.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-blade-98-16x19-v9-turnierschlaeger-00706604024000?_pos=394&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:00,rackets,unisex,Wilson,2x RF 01 plus Schlägertasche,L2,,484.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-plus-schlaegertasche-00706704089000?_pos=392&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:00,rackets,unisex,Wilson,2x RF 01 plus Schlägertasche,L3,,484.95,730.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-rf-01-plus-schlaegertasche-00706704089000?_pos=392&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:10,rackets,unisex,Dunlop,2x SX 300 Tour plus Schlägertasche,L2,,416.95,639.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-2x-sx-300-tour-plus-schlaegertasche-01607502384000?_pos=391&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:10,rackets,unisex,Dunlop,2x SX 300 Tour plus Schlägertasche,L3,,416.95,639.95,,€,in_stock,https://www.tennis-point.de/products/dunlop-2x-sx-300-tour-plus-schlaegertasche-01607502384000?_pos=391&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:17,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L2,,447.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504203000?_pos=390&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:17,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L3,,447.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504203000?_pos=390&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:27,rackets,unisex,Head,2x Gravity Tour 2025 plus Schlägertasche,L2,,466.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-tour-2025-plus-schlaegertasche-00607504544000?_pos=389&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:27,rackets,unisex,Head,2x Gravity Tour 2025 plus Schlägertasche,L3,,466.95,680.0,,€,in_stock,https://www.tennis-point.de/products/head-2x-gravity-tour-2025-plus-schlaegertasche-00607504544000?_pos=389&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:36,rackets,unisex,Wilson,2x Clash 100  Pro V2.0 plus Schlägertasche,L2,,338.95,630.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v20-plus-schlaegertasche-00705503992000?_pos=388&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:36,rackets,unisex,Wilson,2x Clash 100  Pro V2.0 plus Schlägertasche,L3,,338.95,630.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v20-plus-schlaegertasche-00705503992000?_pos=388&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:44,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L2,,380.95,570.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504202000?_pos=387&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:52:44,rackets,unisex,Wilson,2x Clash 100L V3.0 plus Schlägertasche,L3,,380.95,570.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v30-plus-schlaegertasche-00707504202000?_pos=387&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:12,rackets,unisex,Wilson,2x Clash 100 Pro V3.0 plus Schlägertasche,L2,,431.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v30-plus-schlaegertasche-00707504198000?_pos=384&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:12,rackets,unisex,Wilson,2x Clash 100 Pro V3.0 plus Schlägertasche,L3,,431.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-pro-v30-plus-schlaegertasche-00707504198000?_pos=384&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:22,rackets,unisex,Wilson,2x Clash 100L V2.0 plus Schlägertasche,L2,,329.95,590.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v20-plus-schlaegertasche-00705503991000?_pos=383&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:22,rackets,unisex,Wilson,2x Clash 100L V2.0 plus Schlägertasche,L3,,329.95,590.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100l-v20-plus-schlaegertasche-00705503991000?_pos=383&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:32,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L2,,400.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504216000?_pos=382&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:32,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L3,,400.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504216000?_pos=382&_fid=80a981926&_ss=c
Tennis-Point,2026-07-01 19:53:46,rackets,unisex,Wilson,2x Clash 100 V3.0 plus Schlägertasche,L2,,434.95,650.0,,€,in_stock,https://www.tennis-point.de/products/wilson-2x-clash-100-v30-plus-schlaegertasche-00707504199000?_pos=380&_fid=80a981926&_ss=c
